,iso2c,country,year,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.DFOR.GN.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SI.SPR.PCAP.ZG,SH.DTH.COMM.ZS,SL.TLF.0714.ZS,EN.ATM.CO2E.PC,CC.EST,EN.CLC.CDDY.XD,EN.CLC.MDAT.ZS,IC.BUS.EASE.XQ,EG.ELC.COAL.ZS,EG.IMP.CONS.ZS,EG.EGY.PRIM.PP.KD,EG.USE.PCAP.KG.OE,SP.DYN.TFRT.IN,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,EG.USE.COMM.FO.ZS,NY.GDP.MKTP.KD.ZG,EN.CLC.GHGR.MT.CE,SI.POV.GINI,GE.EST,SE.XPD.TOTL.GB.ZS,EN.CLC.HEAT.XD,SH.MED.BEDS.ZS,SI.DST.FRST.20,IT.NET.USER.ZS,SL.TLF.ACTI.ZS,SP.DYN.LE00.IN,SE.ADT.LITR.ZS,EN.MAM.THRD.NO,EN.CLC.PRCP.XD,EN.CLC.SPEI.XD,SH.DYN.MORT,SM.POP.NETM,IP.PAT.RESD,SH.H2O.SMDW.ZS,SH.STA.SMSS.ZS,EN.ATM.PM25.MC.M3,PV.EST,SP.POP.65UP.TO.ZS,EN.POP.DNST,SI.POV.NAHC,SH.STA.OWAD.ZS,SN.ITK.DEFC.ZS,SG.GEN.PARL.ZS,SL.TLF.CACT.FM.ZS,RQ.EST,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,GB.XPD.RSDV.GD.ZS,RL.EST,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,IP.JRN.ARTC.SC,IC.LGL.CRED.XQ,ER.PTD.TOTL.ZS,SL.UEM.TOTL.ZS,SP.UWT.TFRT,VA.EST,SE.XPD.TOTL.GD.ZS,iso3c,region,capital,longitude,latitude,income,lending
639,BO,Bolivia,2014,80.45,90.038729,9.705294467,0.562666977,34.80291701,9.740217328,NA,NA,NA,NA,1.90636432,-0.6301294,NA,NA,NA,0,-177.9858361,5.167152493,778.1687546,2.947,142.03,50.81971753,84.15328999,5.460567154,NA,47.8,-0.5877074,16.8421,NA,1.1,3.8,34.6,73.28399658,69.891,NA,NA,NA,NA,32.4,NA,9,NA,20.81356478,24.81882932,-0.3331121,6.623526587,9.883242869,39.1,54.9,19.4,53.1,74.4407815,-0.8702523,28.00685323,16.8179625,NA,-1.055193,95.93012,0.98709,94.5,0,NA,2.006999969,NA,-0.0263198,7.28535,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
640,BO,Bolivia,2003,69.01,72.3,3.03811247,0.490211095,33.82904089,13.42723687,NA,NA,NA,NA,1.24555305,-0.8151417,NA,NA,NA,0,-91.66051052,5.056614415,534.1186323,3.798,94.41,54.71873053,81.99133613,2.711340707,NA,NA,-0.3208049,19.94096,NA,1,NA,3.508596401,73.36599731,64.21,NA,NA,NA,NA,63.1,NA,NA,NA,14.27317774,NA,-0.8341616,5.443955039,8.221012647,NA,47.9,31.4,18.5,74.39918159,-0.0844885,47.11449677,26.08480999,NA,-0.4520893,116.04538,0.97389,49.4,NA,NA,3.503000021,22.8,-0.0564173,6.37904,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
641,BO,Bolivia,2000,65.29,69.963045,3.286436103,0.362821873,34.28690114,12.96581268,NA,NA,35.6,NA,1.314642306,-0.460205,NA,NA,NA,0,-36.80801302,5.581231251,582.6752404,4.051,83.05,55.47032216,82.55108852,2.507807553,NA,61.6,-0.3550617,18.67085,NA,NA,1.1,1.442763585,71.91300201,62.452,NA,NA,NA,NA,75.3,NA,NA,NA,13.01991281,26.25444139,-0.2355548,5.244703659,7.770944337,NA,45.9,33.4,11.5,72.56953631,0.035398,51.52061856,27.39057224,0.28744,-0.3875248,118.22122,0.96531,NA,NA,NA,3.365999937,NA,0.1899729,5.47342,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
642,BO,Bolivia,2013,79.5,89.505686,11.12785287,0.525538211,34.8361488,9.966979415,NA,NA,NA,20.20834,1.794477165,-0.5899193,NA,NA,NA,0,-180.9507162,5.157519266,740.169863,3.01,138.27,51.08649497,84.18089928,6.796011706,NA,47.6,-0.3865935,16.28364,NA,1.1,3.6,36.99,71.09500122,69.468,NA,NA,NA,NA,34.4,NA,NA,NA,20.12291186,26.09046897,-0.3285934,6.494597945,9.731723438,38.9,54.3,21.1,25.4,73.60169134,-0.7768504,32.17606944,18.63526119,NA,-1.046429,97.05637,0.98957,92.1,0,NA,2.394000053,NA,-0.068993,6.25793,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
643,BO,Bolivia,2002,67.76,63.996855,2.286221412,0.418789181,34.44198283,12.95511869,NA,NA,NA,23.2,1.189084544,-0.8996164,NA,NA,NA,0,-77.02814702,4.995618305,523.3250988,3.885,89.43,54.96925987,80.86023884,2.485564847,NA,59.3,-0.301505,18.71381,NA,NA,1.7,3.117192947,72.88500214,63.64,NA,NA,NA,NA,67,-77720,NA,NA,13.85976649,NA,-0.2899094,5.376003653,8.07053817,63.3,47.3,31.2,18.5,73.78555352,-0.0592883,53.94359465,27.73588747,0.27663,-0.400345,117.82004,0.97015,NA,NA,NA,3.460000038,NA,0.1403699,6.23031,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
644,BO,Bolivia,2001,66.5,69.258539,2.155378918,0.4079277,34.2989015,13.25565282,NA,NA,NA,NA,1.004764671,NA,NA,NA,NA,0,-87.05348265,4.270664342,444.8023859,3.969,84.58,55.21979282,77.19835064,1.683800939,NA,57.4,NA,18.46146,NA,NA,1.9,2.120462534,72.40100098,63.054,86.72367,NA,NA,NA,71,NA,NA,NA,13.44287604,NA,NA,5.311206511,7.92046063,NA,46.6,31.6,11.5,73.17862819,NA,54.84924623,28.31460635,0.29358,NA,117.24152,0.96783,NA,NA,NA,3.417999983,NA,NA,5.89946,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
645,BO,Bolivia,2007,73.66,80.156567,9.82774482,0.615757722,34.51490815,10.01115609,NA,NA,NA,NA,1.290181483,-0.4037066,NA,NA,NA,0,-192.1344426,4.723708253,554.1492706,3.447,112.67,53.28533186,82.04786586,4.564382752,NA,54.5,-0.5706812,NA,NA,1.1,2.9,10.49924432,73.0059967,66.395,90.74347,NA,NA,NA,49.4,-67700,NA,NA,16.13254128,NA,-0.8503005,5.79339367,8.823445952,60.1,50.5,28,16.9,74.73703481,-0.9819081,41.69863969,21.52959584,NA,-0.8301125,112.38876,0.98963,82,NA,NA,2.72300005,NA,0.042224,NA,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
646,BO,Bolivia,2015,62.55,91.522822,5.042801248,0.466909274,34.76506969,10.23949424,NA,NA,23.1,13.92,NA,-0.6963719,NA,NA,NA,0,NA,4.948243093,NA,2.886,147.55,50.55294009,NA,4.857188015,NA,46.7,-0.6519912,NA,NA,NA,3.9,35.56227065,68.88899994,70.277,92.45508,NA,NA,NA,30.8,NA,NA,NA,21.51301123,22.47639992,-0.2684872,6.756138377,10.03390566,38.6,55.5,18,53.1,68.35412502,-0.8858231,31.40243902,17.53818183,NA,-1.141064,95.85796,0.98537,85.3,0,NA,3.065999985,NA,-0.0046696,NA,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
647,BO,Bolivia,2012,78.52,90.387375,11.0523433,0.517606284,34.75583864,9.812162161,0.687973641,NA,NA,NA,1.810942546,-0.7292001,NA,NA,NA,0,-149.0922215,5.478374723,747.8691761,3.076,135.44,51.35327241,83.52557303,5.122274661,NA,46.6,-0.3686716,17.82895,NA,1.1,3.4,35.34,70.95899963,69.01,94.46057,NA,NA,NA,36.5,-57620,NA,NA,19.43901281,26.39024388,-0.4580681,6.368150249,9.57968799,43.3,53.7,22.7,25.4,72.4182319,-0.8235803,32.3064874,17.9232292,NA,-1.016074,98.31224,0.9944,86.8,NA,NA,2.048000097,NA,-0.0815853,6.42524,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
648,BO,Bolivia,2004,70.11,76.10416412,4.65356986,0.471091108,33.80134773,13.3223838,NA,NA,NA,NA,1.225562819,-0.7758362,NA,NA,NA,0,-149.9334288,4.859962609,525.1459388,3.71,93.75,54.46819758,81.62470717,4.173294318,48.0473,55,-0.5872478,NA,NA,1,3.1,4.439924601,73.83599854,64.766,NA,NA,NA,NA,59.4,NA,NA,NA,14.68392712,NA,-0.6806829,5.520595953,8.371678205,63.1,48.6,31.4,19.2,75.01515858,-0.2028167,48.70661066,24.50797649,NA,-0.6847711,115.41665,0.97706,44.1,NA,NA,3.461999893,NA,-0.1704503,NA,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
649,BO,Bolivia,1998,NA,71.2,1.684577231,0.560848028,34.13828118,12.62543215,NA,NA,NA,NA,1.357332766,-0.3579106,NA,NA,NA,0,-25.30671423,5.226353035,551.0608501,4.214,77.39,55.96953825,78.77728042,5.029352337,NA,NA,-0.0696336,18.42668915,NA,NA,NA,0.626484062,71.82700348,61.204,NA,NA,NA,NA,84.4,NA,NA,NA,NA,NA,-0.239488,5.126543812,7.474163205,NA,44.5,NA,NA,71.8114057,0.1856382,43.2884097,31.40213607,0.29495,-0.2186584,116.3243103,0.965279996,NA,NA,NA,3.184000015,26.6,0.3537701,5.523009777,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
650,BO,Bolivia,2008,74.69,84.674991,8.388378738,0.548527437,34.60260316,10.44240446,NA,NA,NA,32.1,1.361717085,-0.5232219,NA,NA,NA,0,-181.1212388,4.732881215,579.4806003,3.364,112.97,52.81916367,82.60450095,6.148497195,NA,50.8,-0.6245782,19.92381,NA,1.1,3.2,12.5,73.72799683,66.937,90.69811,NA,NA,NA,46.4,NA,NA,NA,16.77660103,NA,-0.6955554,5.896875097,8.973925967,57.3,51.2,28.1,16.9,75.89689069,-0.8709679,41.37871755,20.50598261,NA,-0.9745278,111.0085,0.99076,95.2,NA,NA,2.602999926,20.1,0.0029617,7.03973,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
651,BO,Bolivia,2011,77.59,88.335943,9.788065908,0.573092053,34.66906674,9.769586238,NA,NA,NA,NA,1.580913906,-0.5694195,NA,NA,NA,0,-152.2568639,5.009193571,660.9912274,3.143,123.07,51.62004985,82.99562133,5.204095947,NA,46.1,-0.472497,19.48311,NA,1.1,3.8,30,73.93900299,68.521,92.22615,NA,NA,NA,38.7,NA,NA,NA,18.76047535,27.90420439,-0.4171265,6.24274818,9.427632235,45.1,53.1,24.5,25.4,75.08708117,-0.7557204,34.1966759,19.28839817,NA,-0.9790578,99.9041,0.99482,86.8,NA,NA,2.219000101,NA,-0.0682378,6.88847,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
652,BO,Bolivia,2005,71.49,68.288209,7.423103039,0.469369241,34.11981907,11.7927212,NA,NA,NA,22,1.319869705,-0.7362384,NA,NA,NA,0,-168.3972779,5.076154077,562.6296399,3.621,99.79,54.21766824,83.27413782,4.421434767,NA,58.5,-0.6887374,NA,NA,NA,2,5.227583957,74.28900146,65.312,NA,NA,NA,NA,55.8,NA,NA,NA,15.09188805,29.395643,-0.9733916,5.609248654,8.522390843,59.6,49.2,30.3,16.9,75.621798,-0.6925678,41.25816993,23.47907528,NA,-0.7563288,114.81316,0.98178,58.4,NA,NA,3.256000042,NA,-0.1567104,NA,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
653,BO,Bolivia,1999,NA,70.929888,1.973256833,0.411837646,34.21859134,13.25799236,NA,NA,NA,NA,1.264809558,NA,NA,NA,NA,0,-14.10410209,5.114195891,531.0234895,4.133,77.57,55.7199284,78.1339915,0.426889577,NA,58.1,NA,19.27240944,NA,NA,1.3,0.981815187,71.87999725,61.835,NA,NA,NA,NA,79.8,NA,NA,NA,NA,NA,NA,5.186200522,7.622141604,NA,45.2,NA,11.5,72.16826664,NA,47.35892811,31.54482026,0.29836,NA,118.3021774,0.968089998,NA,NA,NA,3.352999926,NA,NA,5.659319878,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
654,BO,Bolivia,2009,75.8,86.765597,5.212741852,0.523740634,34.77614696,11.1524078,NA,NA,NA,20.2,1.415267066,-0.6303167,NA,1.297429164,NA,0,-136.9586738,4.769875997,593.6417812,3.287,121.21,52.35299548,80.95941748,3.357001259,NA,49.2,-0.6045188,22.56084,NA,1.1,3.2,16.8,73.94400024,67.476,91.16783,NA,NA,NA,43.7,NA,NA,NA,17.42924751,NA,-0.5074582,6.00514063,9.124693991,51.3,51.8,28,22.3,76.18646307,-0.8793064,39.48701193,19.99222073,0.157,-1.10793,107.1726,0.99238,85.1,NA,NA,2.862999916,NA,0.0069464,8.0812,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
655,BO,Bolivia,2006,72.6,76.211281,9.879044811,0.603522217,34.25828487,10.93754787,NA,NA,NA,NA,1.602553194,-0.4345672,NA,NA,NA,0,-126.3099873,6.062453788,691.9551238,3.533,106.46,53.75150005,85.95852752,4.797009171,NA,56.7,-0.7167103,21.1625,NA,1.1,2.3,6.200671255,74.73899841,65.853,NA,NA,NA,NA,52.5,NA,NA,NA,15.4972905,NA,-0.8028071,5.697036628,8.672986246,59.9,49.9,28.7,16.9,76.20876845,-0.8880664,41.86792453,22.55407157,NA,-0.8501064,113.27957,0.98608,68.8,NA,NA,2.987999916,NA,0.0764636,6.31361,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
656,BO,Bolivia,2010,76.55,87.91201019,7.04072788,0.774032513,34.63121942,10.38990599,NA,NA,27,NA,1.512986598,-0.4657613,NA,NA,NA,0,-147.9124001,4.990109225,636.138304,3.213,120.7,51.88682729,82.32042868,4.126719369,NA,NA,-0.5023107,24.12779,NA,NA,NA,22.4,73.98300171,68.007,NA,NA,NA,NA,41.1,NA,NA,NA,18.09052594,29.5728099,-0.4154072,6.117166687,9.275906951,NA,52.4,26.5,25.4,75.59052581,-0.802755,33.95307658,20.0699703,NA,-1.023741,103.4391,0.99255,78.1,NA,NA,2.576999903,NA,-0.0392689,7.60011,BOL,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
657,BR,Brazil,2017,NA,100,1.859552367,0.094390191,NA,4.634705691,NA,NA,NA,NA,NA,-0.532073,NA,NA,NA,NA,NA,NA,NA,1.739,NA,NA,NA,1.063861259,NA,53.3,-0.2910038,NA,NA,NA,3.2,67.47128452,70.19200134,75.456,93.07582,NA,NA,NA,14.8,106000,5480,NA,49.27578709,12.70662947,-0.4198374,8.605491994,24.8660385,NA,NA,2.5,10.7,72.61028776,-0.1144198,NA,NA,NA,-0.2843652,115.4478,1.00377,NA,2,28.57825261,12.82699966,NA,0.4526689,NA,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
658,BR,Brazil,2013,94.77,99.575151,2.150286129,0.087070041,33.44787237,4.506887028,NA,NA,NA,3.215266,2.505408788,-0.08471,NA,NA,NA,3.813019177,13.89081918,3.939832051,1461.076781,1.764,136.83,59.28424267,58.01808225,3.004822669,NA,52.8,-0.0928867,15.59253,NA,2.3,3.4,51.04,69.58599854,74.483,91.48424,NA,NA,NA,16.7,NA,4959,NA,40.67819773,14.60990092,-0.2585533,7.4890724,24.05270826,NA,54.6,2.5,8.6,69.61092723,0.0734235,76.68920812,42.44784254,1.19567,-0.0801801,113.9198,1.02651,51136.2,2,NA,6.985000134,NA,0.4174263,5.83885,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
659,BR,Brazil,2015,95.38,99.710902,1.608344044,0.080340657,33.98878219,4.319149429,NA,0.24,13.8,2.54,NA,-0.3964888,NA,NA,NA,4.722411339,NA,4.130221394,NA,1.753,140.58,59.04878358,NA,-3.545763393,NA,51.3,-0.18409,16.14928,NA,NA,3.6,58.32795173,69.8219986,74.994,92.0479,NA,NA,NA,15.7,NA,4641,NA,44.85913129,13.59465562,-0.3314581,8.0130436,24.46378847,NA,55.9,2.5,9.9,70.77245422,-0.1926553,73.96690805,43.7903892,1.34264,-0.1470753,112.7733,1.01545,53492.3,2,NA,8.437000275,NA,0.4588516,6.24106,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
660,BR,Brazil,2016,95.59,99.7,1.455299982,0.109527014,33.92453345,4.893010521,NA,NA,13.9,NA,NA,-0.3814404,NA,NA,NA,NA,NA,NA,NA,1.747,136.5,58.93105404,NA,-3.305454313,NA,53.7,-0.1737783,NA,NA,NA,3.2,60.87254007,69.76499939,75.23,92.80844,NA,NA,NA,16.3,NA,5200,NA,47.03785567,12.65867601,-0.3772054,8.301687306,24.66614079,NA,56.5,2.5,9.9,71.14684017,-0.2073155,NA,NA,1.26578,-0.1572228,113.9454,1.01698,53606.6,2,20.73728423,11.60900021,NA,0.4505662,NA,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
661,BR,Brazil,2012,94.48,99.519494,2.34161195,0.091468287,32.97468097,4.168328224,1.320968027,NA,NA,NA,2.358548364,-0.0372771,NA,NA,NA,2.591635542,10.58524401,3.892953569,1413.733357,1.771,127.29,59.40197221,56.54889227,1.921175986,NA,52.7,-0.1281734,15.72763,NA,2.3,3.4,48.56,69.53800201,74.209,91.33785,NA,NA,NA,17.3,15924,4798,NA,38.67594773,15.28545576,0.0459616,7.252825982,23.84349819,NA,54,2.5,8.6,69.61688516,0.0939019,82.4482831,43.6207953,1.12684,-0.0694494,134.5204,1.02894,49184.2,NA,NA,7.19299984,NA,0.4779062,5.8551,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
662,BR,Brazil,1998,NA,94.193812,0.725312754,0.232540592,31.1207996,4.750044784,NA,NA,NA,NA,1.839317927,0.0754733,NA,NA,NA,2.193020625,26.89356077,4.021782599,1075.1991,2.426,69.94,62.97575627,57.34050814,0.338097903,NA,59.6,-0.0804911,11.62985992,NA,NA,2.4,1.477874959,66.86499786,69.419,NA,NA,NA,NA,39.6,NA,2491,NA,NA,NA,-0.336899,5.040533851,20.31376,NA,44.5,NA,6.6,60.40411227,0.3646649,92.92334373,43.86157674,NA,-0.1936505,NA,NA,NA,NA,NA,9.423000336,NA,0.3328526,4.756659985,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
663,BR,Brazil,2000,86.91,94.39329529,1.719587522,0.248967762,31.27561874,4.750459976,NA,NA,17.4,NA,1.876441307,0.0402037,NA,NA,NA,3.154395116,21.23367086,3.947845721,1072.379538,2.3,76.96,62.36722524,58.23206392,4.387949443,NA,NA,0.0940802,11.45216,NA,NA,NA,2.870685159,67.76699829,70.116,86.36788,NA,NA,NA,34.8,NA,3179,NA,26.60432294,15.77348119,0.1867397,5.249196838,20.91258821,NA,46,11.9,5.7,63.82508646,0.3616906,89.49270586,42.79877399,1.0016,-0.2084501,NA,NA,NA,NA,NA,9.894000053,NA,0.3015936,3.94893,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
664,BR,Brazil,2014,95.1,99.650247,2.203545433,0.091390303,33.9284817,4.32560979,1.320968027,NA,NA,3.532649033,2.612933521,-0.3384546,NA,NA,NA,4.52957838,11.87013338,4.043844382,1495.541207,1.758,137.01,59.16651312,59.10753264,0.50395574,NA,51.5,-0.1393555,15.63691,NA,2.2,3.7,54.55100188,69.48899841,74.745,91.72943,NA,NA,NA,16.2,NA,4659,NA,42.73926643,13.98993477,-0.0702901,7.741889194,24.25943272,NA,55.3,2.5,9.9,69.86703668,-0.0781973,73.08207385,41.84187872,1.26991,-0.0498579,114.2547,1.03266,53667.3,2,NA,6.670000076,NA,0.4719279,5.94848,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
665,BR,Brazil,2001,87.89,96.016528,1.694939057,0.258358749,31.52196541,4.801043016,NA,NA,NA,NA,1.90429564,NA,NA,NA,NA,3.398090762,20.47912911,3.951217469,1076.275474,2.232,81.12,62.01930094,58.94968977,1.389896403,NA,58.4,NA,10.61096,NA,NA,2.5,4.528494869,68.0530014,70.462,NA,NA,NA,NA,32.6,NA,3439,NA,26.82738142,NA,NA,5.387065786,21.20041708,NA,46.7,10.6,6.8,65.60009238,NA,84.28744505,41.47787881,1.03211,NA,150.78555,NA,NA,NA,NA,9.609999657,NA,NA,3.84468,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
666,BR,Brazil,1999,NA,94.76296,1.305007525,0.360194636,31.19820917,4.64598154,NA,NA,NA,NA,1.85802905,NA,NA,NA,NA,2.9374156,24.25927847,4.093738951,1083.403978,2.365,75.19,62.67149076,57.28867439,0.467937567,NA,59,NA,9.600270271,NA,NA,2.5,2.038732184,67.5,69.769,NA,NA,NA,NA,37.1,NA,2816,NA,NA,NA,NA,5.137692708,20.61686871,NA,45.2,NA,5.7,62.0921262,NA,90.03692683,44.09727587,NA,NA,165.6453857,NA,NA,NA,NA,10.20800018,NA,NA,3.800620079,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
667,BR,Brazil,2003,89.55,96.980098,2.038847815,0.365664293,32.12066321,6.167184386,NA,NA,NA,NA,1.769005571,0.0914829,NA,NA,NA,2.495752582,10.38886477,3.955210904,1094.42467,2.097,94.21,61.32345235,54.64132844,1.140828998,NA,57.6,0.1975102,NA,NA,NA,2.6,13.2075861,69.03399658,71.17,NA,NA,NA,NA,28.5,NA,3866,NA,27.25810682,NA,0.0059727,5.699615519,21.7523571,NA,48.1,6.9,8.6,67.99455709,0.3096195,87.16360313,45.30866138,0.99939,-0.3228946,140.54449,1.03545,16752.4,NA,NA,9.991000175,NA,0.4428289,NA,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
668,BR,Brazil,2011,94.07,99.328691,2.48891598,0.064408973,32.94668431,4.342034128,NA,NA,NA,4.2,2.224711944,0.1659021,NA,NA,NA,2.327943027,7.712621471,3.802765057,1367.188098,1.781,129.15,59.51970175,54.56870942,3.974423079,NA,52.9,-0.1165466,15.269,NA,2.3,3.3,45.69,68.67099762,73.921,91.41124,NA,NA,NA,17.9,NA,4695,NA,36.73189497,15.91279799,-0.1325754,7.03089721,23.63139813,NA,53.4,2.5,8.6,68.87888314,0.1653361,87.120997,45.46855053,1.13966,0.0376608,132.4966,1.02593,44585.8,NA,NA,6.916999817,NA,0.5136762,5.73741,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
669,BR,Brazil,2010,93.66,98.8462677,2.051052869,0.047274902,32.71816457,4.115756488,NA,NA,13.5,NA,2.144736395,0.04628,NA,NA,NA,2.198373227,7.244260199,3.890559644,1358.502416,1.796,123.98,59.63743129,53.48790284,7.52822583,NA,NA,-0.0353412,14.56035,NA,2.4,NA,40.65,69.66100311,73.619,90.37918,NA,NA,NA,18.7,NA,4228,NA,34.84603022,15.95528506,0.0134759,6.820809393,23.41593165,NA,52.7,2.5,8.6,69.93160413,0.1524443,84.72423388,47.00666157,1.15992,0.0440805,NA,NA,41754.9,NA,NA,7.725999832,NA,0.5713488,5.6488,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
670,BR,Brazil,2006,91.67,97.594314,2.948669244,0.141201724,32.6369264,4.370043778,NA,NA,NA,NA,1.847654542,-0.1090416,NA,NA,NA,2.503952668,7.401827271,3.903329868,1184.145102,1.925,103.17,60.42957075,53.42289188,3.961988722,NA,55.6,-0.3203326,12.42332,NA,NA,3,28.17838018,70.28299713,72.26,89.61523,NA,NA,NA,23.3,NA,3956,NA,27.88151026,NA,-0.2946232,6.165200089,22.51306583,NA,50.2,3.9,8.8,70.501857,-0.0324615,86.74765165,46.90506004,0.98807,-0.3664047,NA,NA,28159.8,NA,NA,8.638999939,6,0.5000757,4.8706,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
671,BR,Brazil,2007,92.17,98.125382,3.189912084,0.118698395,32.49981455,4.416915436,1.025790496,NA,NA,6.1,1.910334175,-0.0759291,NA,NA,NA,2.268464125,8.084084722,3.88866755,1238.411641,1.882,110.88,60.23153402,52.66064026,6.069870608,NA,54.9,-0.2142833,13.21851,NA,NA,3,30.88,70.16200256,72.618,90.00937,NA,NA,NA,21.9,0,4194,NA,29.53697567,NA,-0.3569552,6.317286075,22.7479371,NA,50.8,3.2,9,70.52128759,-0.0254311,88.21467965,47.41762519,1.08138,-0.3710029,128.17979,1.04399,31066.2,NA,NA,8.326999664,6,0.537074,4.97426,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
672,BR,Brazil,2002,88.8,96.652996,2.148537856,0.332144341,31.80946957,5.475274893,NA,NA,NA,NA,1.850682075,0.0810591,NA,NA,NA,2.662647431,14.50987793,3.935620577,1090.349867,2.163,86.45,61.67137665,57.15399761,3.053461858,NA,58.1,0.0559796,9.63742,NA,2.6,2.6,9.149425086,68.90799713,70.813,NA,NA,NA,NA,30.5,0,3481,NA,27.0442635,NA,0.3298446,5.539628151,21.48055907,NA,47.4,8.7,6.2,67.32848307,0.2966394,85.738173,43.02456209,0.97747,-0.231834,146.82779,1.01296,NA,NA,NA,9.37100029,NA,0.472238,3.75037,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
673,BR,Brazil,2008,92.73,98.526625,3.499210163,0.076910767,32.72259139,4.567851183,NA,NA,NA,5.2,2.018593476,0.00789,NA,NA,NA,2.607829968,8.207669942,3.906363882,1294.480833,1.847,116.63,60.03350102,52.56946061,5.094195447,NA,54,-0.0895778,14.08216,NA,NA,3.2,33.83,70.23100281,72.966,90.03662,NA,NA,NA,20.7,NA,4280,NA,31.24943885,NA,-0.3125997,6.470385136,22.97525071,NA,51.5,2.7,9,70.31201206,0.0539286,84.26642365,47.26330741,1.12904,-0.315275,132.05521,1.03873,35532.3,NA,NA,7.342999935,NA,0.5689857,5.26884,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
674,BR,Brazil,2009,93.27,98.856938,1.501522171,0.050393398,32.72737714,4.476773992,NA,NA,NA,5,1.893620024,-0.0693086,NA,0.482451028,NA,2.098596716,4.098708124,3.783438938,1240.177285,1.818,116.91,59.83546429,51.31850799,-0.125811999,NA,53.7,-0.0947754,14.72369,NA,2.4,3.2,39.22,70.63999939,73.3,90.29821,NA,NA,NA,19.6,NA,4271,NA,33.01897652,NA,0.1662922,6.635964066,23.19732716,NA,52.1,2.5,8.8,70.97149183,0.0994606,88.99577577,49.11372304,1.11866,-0.1565112,131.16516,1.04416,38547.2,NA,NA,8.522000313,NA,0.5220069,5.46355,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
